"ID_AE","ID_RD","Population","Tree_type","Vegetation_type","Country","Division","District","Upazila","Union","location_notes","Latitude","Longitude","BFI_zone","FAO_biome","WWF_Eco_zone","X","Unit_X","Z","Unit_Z","W","Unit_W","U","Unit_U","V","Unit_V","Mean_X","Min_X","Max_X","Mean_Z","Min_Z","Max_Z","Mean_W","Min_W","Max_W","Output","Output_TR","Unit_Y","Min_age","Max_age","Av_age","B","Bd","Bg","Bt","L","Rb","Rf","Rm","S","T","F","Family","Genus","Species","Subspecies","Species_local_name_latin","Species_local_name_iso","Equation","Sample_size","Top_dob","Top_girth_over_bark","Stump_height","Reference","Label","R2","R2_Adjusted","Corrected_for_bias","MSE","RMSE","SEY","SEE","AIC","FI","Bias_correction","Ratio_equation","Segmented_equation","Contributor","Operator","Remark","Contact","Verified"
598,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA",,"NA",51,384,1244,"NA","Keora","NA","Y = 0.03426 + 0.000002895 * X^(2) * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark","mahmoodhossain@hotmail.com",""
599,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",1,"NA",103,46,140,"NA","Baen","NA","Y = 0.00003704 * X^(2) * Z - 0.002267 * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark with branches of 2 m long","mahmoodhossain@hotmail.com",""
600,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA",1,"NA",103,46,140,"NA","Baen","NA","Y = 0.0002572 * X^(2) + 0.00002387 * X^(2) * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark with branches of 2 m long and non-merchantable crown/branch volume","mahmoodhossain@hotmail.com",""
601,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",103,46,140,"NA","Baen","NA","Y = 0.0057935 + 0.00002695 * X^(2) * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Under bark bole volume up to crown point  for trees having DBH =10 cm under bark","mahmoodhossain@hotmail.com",""
602,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA",,"NA",103,46,140,"NA","Baen","NA","Y = (0.0002572 * X^(2) + 0.00002387 * X^(2) * Z) - (0.00003704 * X^(2) * Z - 0.002267 * Z)",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark","mahmoodhossain@hotmail.com",""
603,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",1,"NA",79,69,223,"NA","Kakra","NA","Y = -0.01971 + 0.00003729 * X^(2) * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark with branches of 2 m long","mahmoodhossain@hotmail.com",""
604,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA",1,"NA",79,69,223,"NA","Kakra","NA","Y = 0.00004555 * X^(2) * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark with branches of 2 m long and non-merchantable crown/branch volume","mahmoodhossain@hotmail.com",""
605,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",79,69,223,"NA","Kakra","NA","Y = 0.00006299 (0.00004555 * X^(2) * Z * 0.00004555 * X^(2) * Z)",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Under bark bole volume up to crown point  for trees having DBH =10 cm under bark","mahmoodhossain@hotmail.com",""
606,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA",,"NA",79,69,223,"NA","Kakra","NA","Y = (0.00004555 * X^(2) * Z) - (-0.01971 + 0.00003729 * X^(2) * Z)",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark","mahmoodhossain@hotmail.com",""
607,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",1,"NA",56,429,1429,"NA","Passur","NA","Y = -0.01806 + 0.0001358 * X^(2) + 0.00002695 * X^(2) * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark with branches of 2 m long","mahmoodhossain@hotmail.com",""
608,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA",1,"NA",56,429,1429,"NA","Passur","NA","Y = 0.0002887 * X^(2) + 0.0002752 * X^(2) * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark with branches of 2 m long and non-merchantable crown/branch volume","mahmoodhossain@hotmail.com",""
609,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",56,429,1429,"NA","Passur","NA","Y = 0.00002939 * X^(2) * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Under bark bole volume up to crown point  for trees having DBH =10 cm under bark","mahmoodhossain@hotmail.com",""
610,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA",,"NA",56,429,1429,"NA","Passur","NA","Y = (0.0002887 * X^(2) + 0.0002752 * X^(2) * Z) - (-0.01806 + 0.0001358 * X^(2) + 0.00002695 * X^(2) * Z)",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark","mahmoodhossain@hotmail.com",""
611,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",1,"NA",56,429,1422,"NA","Dhundal","NA","Y = -0.008143 + 0.00003819 * X^2 * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark with branches of 2 m long","mahmoodhossain@hotmail.com",""
612,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA",1,"NA",56,429,1422,"NA","Dhundal","NA","Y = 0.00009118 * X^(2) * Z - 0.000004678 * X^(2) * Z^(2)",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark with branches of 2 m long and non-merchantable crown/branch volume","mahmoodhossain@hotmail.com",""
613,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",56,429,1422,"NA","Dhundal","NA","Y = 0.007231 + 0.00002885 * X^(2) * Z",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Under bark bole volume up to crown point  for trees having DBH =10 cm under bark","mahmoodhossain@hotmail.com",""
614,"NA","Individual","Tree","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","H","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA",,"NA",56,429,1422,"NA","Dhundal","NA","Y = (0.00009118 * X^(2) * Z - 0.000004678 * X^(2) * H^(2)) - (-0.008143 + 0.00003819 * X^(2) * Z)",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","Tree having DBH =10 cm under bark","mahmoodhossain@hotmail.com",""
615,"NA","Individual","Shrubs","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Volume","NA","m3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",79,99,324,"NA","Goran","NA","Y = 0.001429 - 0.001111 * X + 0.0004294 * X^(2)",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
616,"NA","Individual","Shrubs","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"DBH","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Green Biomass","NA","kg","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",79,99,324,"NA","Goran","NA","Y = 1.337 - 0.8816 * X + 0.3876 * X^(2)",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
617,"NA","Individual","Palm","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"Leaf length","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Length of splited leaf","NA","m","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"NA",12,442,1425,"NA","Golpata","NA","Y = -1.0802 + 1.4524 * X - 0.1081 * X^(2)",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
618,"NA","Individual","Palm","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"Length of splited leaf","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Green Biomass","NA","kg","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"NA",12,442,1425,"NA","Golpata","NA","Y = -1.4555 + 1.1953 * X",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
619,"NA","Individual","Palm","Natural (Mangrove forest)","Bangladesh",40,,,,"","22.067889","89.456791",4,13,1,"Leaf length","m","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Green Biomass","NA","kg","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"NA",12,442,1425,"NA","Golpata","NA","Y = -1.3734 + 0.8882 * X",,"NA","NA","NA",141,41,,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
620,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","<15",">180","NA","NA","NA","NA","NA","NA","Volume","Log","m3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,261,906,"NA","Am","NA","Y = -11.27269 + 2.24506 * Log (X)",343,"NA","NA","NA",142,42,0.975,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com","verified"
621,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","H","m","NA","NA","NA","NA","NA","NA","NA","<15",">180","NA","NA","NA","NA","NA","NA","Volume","Log","m3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,261,906,"NA","Am","NA","Y = -11.25377 + 1.96697 * Log (X) + 0.52237 * Log (Z)",343,"NA","NA","NA",142,42,0.981,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com","verified"
622,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","<15",">180","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",,"NA",4,261,906,"NA","Am","NA","Y = X/(5.17418 + 0.00747 * X)",342,"NA","NA","NA",142,42,0.991,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
623,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","<15",">180","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,261,906,"NA","Am","NA","Y = 0.93459 - (8.61513/X)",339,"5","NA","NA",142,42,0.635,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
624,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","<15",">180","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,261,906,"NA","Am","NA","Y = 0.98017 - (17.68901/X)",312,"10","NA","NA",142,42,0.781,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
625,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","<15",">180","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,261,906,"NA","Am","NA","Y= -0.38336 + 0.01709 * X - 0.00005 * X^(2)",262,"15","NA","NA",142,42,0.858,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
626,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","<15",">180","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,261,906,"NA","Am","NA","Y = -0.21340 + 0.00747 * X",208,"20","NA","NA",142,42,0.789,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
627,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","H","m","NA","NA","NA","NA","NA","NA","NA","15","105","NA","NA","NA","NA","NA","NA","Volume","Log","m3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,234,813,"NA","Badi","NA","Y = -11.519102 + 2.01724 * Log (X) + 0.56356 * Log (Z)",87,"NA","NA","NA",142,42,0.971,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com","verified"
628,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","105","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",,"NA",4,234,813,"NA","Badi","NA","Y = X/(5.42321 - 0.00020 * X + 1.06073 * X^(2))",87,"NA","NA","NA",142,42,0.984,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
629,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","105","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,234,813,"NA","Badi","NA","Y = X/(11.61961 + 1.17583 * X + 0.00015 * X^(2))",87,"5","NA","NA",142,42,0.943,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
630,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","105","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,234,813,"NA","Badi","NA","Y = -0.5897 + 0.03195 * X - 0.00018 * X^(2)",80,"10","NA","NA",142,42,0.856,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
631,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","105","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,234,813,"NA","Badi","NA","Y = -0.26776 + 0.01039 * X",63,"15","NA","NA",142,42,0.82,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
632,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","105","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",4,234,813,"NA","Badi","NA","Y = -0.01928 - 0.00269 * X + 0.00009 * X^(2)",42,"20","NA","NA",142,42,0.835,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
633,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","<15","150","NA","NA","NA","NA","NA","NA","Volume","Log","m3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",62,399,1302,"NA","Kalojam","NA","Y = -11.24854 + 2.24804 * Log (X)",99,"NA","NA","NA",142,42,0.966,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com","verified"
634,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","H","m","NA","NA","NA","NA","NA","NA","NA","<15","150","NA","NA","NA","NA","NA","NA","Volume","Log","m3","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",62,399,1302,"NA","Kalojam","NA","Y = -11.10705 + 2.32592 * Log (X) + 0.8952 * Log (Z)",99,"NA","NA","NA",142,42,0.966,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
635,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","<15","150","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA",,"NA",62,399,1302,"NA","Kalojam","NA","Y = X/(4.68356 + 1.02669 * X)",97,"NA","NA","NA",142,42,0.994,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
636,"NA","Individual","Tree","Home gardens","Bangladesh",,,,,"","0","0",6,99,3,"C","cm","NA","NA","NA","NA","NA","NA","NA","NA","NA","<15","150","NA","NA","NA","NA","NA","NA","Conversion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,"NA",62,399,1302,"NA","Kalojam","NA","Y = X/(14.01780 + 1.05539 * X)",97,"5","NA","NA",142,42,0.937,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","Khulna University","Mahmood Hossain","NA","mahmoodhossain@hotmail.com",""
