"character_id","root_character","character_sub1","botanical_id"
13075,"leaf type","simple",819
13076,"leaf arrangement","opposite",819
13077,"leaf venation","pinnate",819
13078,"inflorescence","cymose",819
13079,"floral symmetry","actinomorphic",819
13080,"floral type","pentamerous",819
13081,"floral attachment","gamopetalous",819
13082,"corolla aestivation","imbricate",819
13083,"fruit","capsule",819
13084,"sexual Reproductive Unit","covered seed",819
13085,"habit","tree",820
13086,"bark texture","smooth",820
13087,"bole","branched",820
13088,"thorn","absent",820
13089,"petiole","petiolate",820
13090,"stipules","absent",820
13091,"leaf type","simple",820
13092,"leaf arrangement","opposite",820
13093,"floral symmetry","actinomorphic",820
13094,"floral type","others",820
13095,"floral attachment","gamopetalous",820
13096,"corolla aestivation","imbricate",820
13097,"fruit","berry",820
13098,"sexual Reproductive Unit","covered seed",820
13099,"habit","tree",821
13100,"bark texture","smooth",821
13101,"bole","branched",821
13102,"thorn","absent",821
13103,"petiole","petiolate",821
13104,"stipules","absent",821
13105,"leaf type","simple",821
13106,"leaf arrangement","opposite",821
13107,"leaf venation","pinnate",821
13108,"inflorescence","cymose",821
13109,"floral symmetry","actinomorphic",821
13110,"floral type","others",821
13111,"floral attachment","gamopetalous",821
13112,"corolla aestivation","imbricate",821
13113,"fruit","berry",821
13114,"sexual Reproductive Unit","covered seed",821
13115,"habit","tree",822
13116,"bark texture","fissured",822
13117,"bole","branched",822
13118,"thorn","absent",822
13119,"petiole","petiolate",822
13120,"stipules","absent",822
13121,"leaf type","simple",822
13122,"leaf arrangement","opposite",822
13123,"leaf venation","pinnate",822
13124,"inflorescence","cymose",822
13125,"floral symmetry","actinomorphic",822
13126,"floral type","others",822
13127,"floral attachment","gamopetalous",822
13128,"corolla aestivation","imbricate",822
13129,"fruit","berry",822
13130,"sexual Reproductive Unit","covered seed",822
13131,"habit","tree",823
13132,"bark texture","fissured",823
13133,"bole","branched",823
13134,"thorn","absent",823
13135,"petiole","petiolate",823
13136,"stipules","absent",823
13137,"leaf type","simple",823
13138,"leaf arrangement","opposite",823
13139,"leaf venation","pinnate",823
13140,"inflorescence","cymose",823
13141,"floral symmetry","actinomorphic",823
13142,"floral type","others",823
13143,"floral attachment","gamopetalous",823
13144,"corolla aestivation","imbricate",823
13145,"fruit","berry",823
13146,"sexual Reproductive Unit","covered seed",823
13147,"habit","tree",824
13148,"bark texture","smooth",824
13149,"bole","branched",824
13150,"thorn","absent",824
13151,"petiole","petiolate",824
13152,"stipules","present",824
13153,"leaf type","compound",824
13154,"leaf arrangement","opposite",824
13155,"leaf venation","pinnate",824
13156,"inflorescence","panicle",824
13157,"floral symmetry","actinomorphic",824
13158,"floral type","pentamerous",824
13159,"floral attachment","gamopetalous",824
13160,"corolla aestivation","imbricate",824
13161,"fruit","capsule",824
13162,"sexual Reproductive Unit","covered seed",824
13163,"habit","tree",825
13164,"bark texture","smooth",825
13165,"bole","branched",825
13166,"thorn","absent",825
13167,"leaf persistence","deciduous",825
13168,"petiole","petiolate",825
13169,"stipules","present",825
13170,"leaf type","simple",825
13171,"leaf arrangement","alternate",825
13172,"leaf venation","pinnate",825
13173,"inflorescence","cymose",825
13174,"floral symmetry","actinomorphic",825
13175,"floral type","pentamerous",825
13176,"floral attachment","polypetalous",825
13177,"corolla aestivation","open",825
13178,"fruit","follicle",825
13179,"sexual Reproductive Unit","covered seed",825
13180,"habit","tree",826
13181,"bark texture","exfoliating",826
13182,"bole","branched",826
13183,"thorn","absent",826
13184,"leaf persistence","deciduous",826
13185,"petiole","petiolate",826
13186,"leaf type","simple",826
13187,"leaf arrangement","alternate",826
13188,"inflorescence","panicle",826
13189,"floral symmetry","actinomorphic",826
13190,"floral type","pentamerous",826
13191,"floral attachment","gamopetalous",826
13192,"corolla aestivation","imbricate",826
13193,"fruit","capsule",826
13194,"sexual Reproductive Unit","covered seed",826
13195,"habit","tree",827
13196,"bark texture","fissured",827
13197,"bole","branched",827
13198,"thorn","absent",827
13199,"petiole","petiolate",827
13200,"stipules","present",827
13201,"leaf type","simple",827
13202,"leaf arrangement","alternate",827
13203,"leaf venation","pinnate",827
13204,"inflorescence","cymose",827
13205,"floral symmetry","actinomorphic",827
13206,"floral type","pentamerous",827
13207,"floral attachment","gamopetalous",827
13208,"corolla aestivation","imbricate",827
13209,"fruit","capsule",827
13210,"sexual Reproductive Unit","covered seed",827
13211,"habit","herb",828
13212,"bark texture","smooth",828
13213,"bole","branched",828
13214,"thorn","absent",828
13215,"petiole","petiolate",828
13216,"stipules","present",828
13217,"leaf type","simple",828
13218,"leaf arrangement","alternate",828
13219,"leaf venation","pinnate",828
13220,"inflorescence","cymose",828
13221,"floral symmetry","actinomorphic",828
13222,"floral type","pentamerous",828
13223,"floral attachment","gamopetalous",828
13224,"corolla aestivation","imbricate",828
13225,"fruit","capsule",828
13226,"sexual Reproductive Unit","covered seed",828
13227,"habit","tree",829
13228,"bark texture","fissured",829
13229,"bole","branched",829
13230,"thorn","absent",829
13231,"petiole","petiolate",829
13232,"stipules","present",829
13233,"leaf type","simple",829
13234,"leaf arrangement","alternate",829
13235,"leaf venation","pinnate",829
13236,"inflorescence","cymose",829
13237,"floral symmetry","actinomorphic",829
13238,"floral type","pentamerous",829
13239,"floral attachment","gamopetalous",829
13240,"corolla aestivation","imbricate",829
13241,"fruit","drupe",829
13242,"sexual Reproductive Unit","covered seed",829
13243,"habit","tree",830
13244,"bark texture","fissured",830
13245,"bole","branched",830
13246,"thorn","absent",830
13247,"petiole","petiolate",830
13248,"stipules","absent",830
13249,"leaf type","simple",830
13250,"leaf arrangement","alternate",830
13251,"leaf venation","pinnate",830
13252,"inflorescence","panicle",830
13253,"floral symmetry","actinomorphic",830
13254,"floral type","pentamerous",830
13255,"floral attachment","gamopetalous",830
13256,"corolla aestivation","imbricate",830
13257,"fruit","capsule",830
13258,"sexual Reproductive Unit","covered seed",830
13259,"habit","tree",831
13260,"bark texture","fissured",831
13261,"bole","branched",831
13262,"thorn","absent",831
13263,"petiole","petiolate",831
13264,"stipules","present",831
13265,"leaf type","simple",831
13266,"leaf arrangement","alternate",831
13267,"leaf venation","pinnate",831
13268,"inflorescence","panicle",831
13269,"floral symmetry","actinomorphic",831
13270,"floral type","pentamerous",831
13271,"floral attachment","gamopetalous",831
13272,"corolla aestivation","imbricate",831
13273,"fruit","samara",831
13274,"sexual Reproductive Unit","covered seed",831
13275,"habit","tree",832
13276,"bark texture","exfoliating",832
13277,"bole","branched",832
13278,"thorn","absent",832
13279,"petiole","petiolate",832
13280,"stipules","present",832
13281,"leaf type","simple",832
13282,"leaf arrangement","alternate",832
13283,"leaf venation","pinnate",832
13284,"inflorescence","panicle",832
13285,"floral symmetry","actinomorphic",832
13286,"floral type","pentamerous",832
13287,"floral attachment","gamopetalous",832
13288,"corolla aestivation","imbricate",832
13289,"fruit","capsule",832
13290,"sexual Reproductive Unit","covered seed",832
13291,"habit","tree",833
13292,"bark texture","exfoliating",833
13293,"bole","branched",833
13294,"thorn","absent",833
13295,"leaf persistence","deciduous",833
13296,"petiole","petiolate",833
13297,"stipules","present",833
13298,"leaf type","simple",833
13299,"leaf arrangement","alternate",833
13300,"leaf venation","pinnate",833
13301,"inflorescence","solitary",833
13302,"floral symmetry","actinomorphic",833
13303,"floral type","pentamerous",833
13304,"floral attachment","gamopetalous",833
13305,"corolla aestivation","imbricate",833
13306,"fruit","capsule",833
13307,"sexual Reproductive Unit","covered seed",833
13308,"habit","tree",834
13309,"bark texture","exfoliating",834
13310,"bole","branched",834
13311,"thorn","absent",834
13312,"petiole","petiolate",834
13313,"stipules","present",834
13314,"leaf type","simple",834
13315,"leaf arrangement","alternate",834
13316,"leaf venation","pinnate",834
13317,"inflorescence","solitary",834
13318,"floral symmetry","actinomorphic",834
13319,"floral type","pentamerous",834
13320,"floral attachment","gamopetalous",834
13321,"corolla aestivation","imbricate",834
13322,"fruit","capsule",834
13323,"sexual Reproductive Unit","covered seed",834
13324,"habit","tree",835
13325,"bark texture","exfoliating",835
13326,"bole","branched",835
13327,"thorn","absent",835
13328,"petiole","petiolate",835
13329,"stipules","present",835
13330,"leaf type","simple",835
13331,"leaf arrangement","alternate",835
13332,"leaf venation","pinnate",835
13333,"inflorescence","solitary",835
13334,"floral symmetry","actinomorphic",835
13335,"floral type","pentamerous",835
13336,"floral attachment","gamopetalous",835
13337,"corolla aestivation","imbricate",835
13338,"fruit","capsule",835
13339,"sexual Reproductive Unit","covered seed",835
13340,"habit","tree",836
13341,"bark texture","exfoliating",836
13342,"bole","branched",836
13343,"thorn","absent",836
13344,"petiole","petiolate",836
13345,"stipules","present",836
13346,"leaf type","simple",836
13347,"leaf arrangement","alternate",836
13348,"leaf venation","pinnate",836
13349,"inflorescence","panicle",836
13350,"floral symmetry","actinomorphic",836
13351,"floral type","pentamerous",836
13352,"floral attachment","gamopetalous",836
13353,"corolla aestivation","open",836
13354,"fruit","capsule",836
13355,"sexual Reproductive Unit","covered seed",836
13356,"habit","tree",837
13357,"bark texture","plated",837
13358,"bole","branched",837
13359,"thorn","absent",837
13360,"petiole","petiolate",837
13361,"stipules","absent",837
13362,"leaf type","simple",837
13363,"leaf arrangement","alternate",837
13364,"leaf venation","pinnate",837
13365,"inflorescence","panicle",837
13366,"floral symmetry","actinomorphic",837
13367,"floral type","pentamerous",837
13368,"floral attachment","gamopetalous",837
13369,"corolla aestivation","open",837
13370,"fruit","samara",837
13371,"sexual Reproductive Unit","covered seed",837
13372,"habit","tree",838
13373,"bark texture","exfoliating",838
13374,"bole","branched",838
13375,"thorn","absent",838
13376,"petiole","petiolate",838
13377,"stipules","present",838
13378,"leaf type","simple",838
13379,"leaf arrangement","alternate",838
13380,"leaf venation","pinnate",838
13381,"inflorescence","panicle",838
13382,"floral symmetry","actinomorphic",838
13383,"floral type","pentamerous",838
13384,"floral attachment","gamopetalous",838
13385,"corolla aestivation","open",838
13386,"fruit","capsule",838
13387,"sexual Reproductive Unit","covered seed",838
13388,"habit","tree",839
13389,"bark texture","exfoliating",839
13390,"bole","branched",839
13391,"thorn","absent",839
13392,"leaf persistence","deciduous",839
13393,"petiole","petiolate",839
13394,"stipules","absent",839
13395,"leaf type","simple",839
13396,"leaf arrangement","alternate",839
13397,"leaf venation","palmate",839
13398,"inflorescence","panicle",839
13399,"floral symmetry","actinomorphic",839
13400,"floral type","pentamerous",839
13401,"floral attachment","gamopetalous",839
13402,"corolla aestivation","open",839
13403,"fruit","follicle",839
13404,"sexual Reproductive Unit","covered seed",839
13405,"habit","tree",840
13406,"bark texture","exfoliating",840
13407,"bole","branched",840
13408,"thorn","absent",840
13409,"leaf persistence","deciduous",840
13410,"petiole","petiolate",840
13411,"stipules","present",840
13412,"leaf type","simple",840
13413,"leaf arrangement","alternate",840
13414,"leaf venation","pinnate",840
13415,"inflorescence","panicle",840
13416,"floral symmetry","actinomorphic",840
13417,"floral type","pentamerous",840
13418,"floral attachment","gamopetalous",840
13419,"corolla aestivation","open",840
13420,"fruit","follicle",840
13421,"sexual Reproductive Unit","covered seed",840
13422,"habit","tree",841
13423,"bark texture","exfoliating",841
13424,"bole","branched",841
13425,"thorn","absent",841
13426,"petiole","petiolate",841
13427,"stipules","present",841
13428,"leaf type","simple",841
13429,"leaf arrangement","alternate",841
13430,"leaf venation","pinnate",841
13431,"inflorescence","raceme",841
13432,"floral symmetry","actinomorphic",841
13433,"floral type","pentamerous",841
13434,"floral attachment","gamopetalous",841
13435,"corolla aestivation","open",841
13436,"fruit","follicle",841
13437,"sexual Reproductive Unit","covered seed",841
13438,"habit","tree",842
13439,"bark texture","exfoliating",842
13440,"bole","branched",842
13441,"thorn","present",842
13442,"leaf persistence","deciduous",842
13443,"petiole","petiolate",842
13444,"leaf type","simple",842
13445,"leaf arrangement","alternate",842
13446,"leaf venation","pinnate",842
13447,"inflorescence","panicle",842
13448,"floral symmetry","actinomorphic",842
13449,"floral type","pentamerous",842
13450,"floral attachment","gamopetalous",842
13451,"corolla aestivation","open",842
13452,"fruit","follicle",842
13453,"sexual Reproductive Unit","covered seed",842
13454,"habit","tree",843
13455,"bark texture","exfoliating",843
13456,"bole","branched",843
13457,"thorn","absent",843
13458,"leaf persistence","deciduous",843
